Label,P6:string,P5:string,P7:url,P2:wikibase-item,P3:wikibase-item,Description
Wilson Pickett,Wilson_Pickett,http://dbpedia.org/resource/Wilson_Pickett,,Q29,Q32,
Les McCann,Les_McCann,http://dbpedia.org/resource/Les_McCann,,Q29,Q32,
Nesuhi Ertegun,Nesuhi_Ertegun,http://dbpedia.org/resource/Nesuhi_Ertegun,https://linkedjazz.org/image/square/Nesuhi_Ertegun.png,Q29,Q32,
Tiny Grimes,Tiny_Grimes,http://dbpedia.org/resource/Tiny_Grimes,https://linkedjazz.org/image/square/Tiny_Grimes.png,Q29,Q32,
Randy Crawford,Randy_Crawford,http://dbpedia.org/resource/Randy_Crawford,,Q29,Q32,
Phil Moore,Phil_Moore,http://dbpedia.org/resource/Phil_Moore_(jazz_musician),,Q29,Q32,
Rusty Bryant,Rusty_Bryant,http://dbpedia.org/resource/Rusty_Bryant,,Q29,Q32,
Al Casey,Al_Casey,http://dbpedia.org/resource/Al_Casey_(jazz_guitarist),https://linkedjazz.org/image/square/Al_Casey_(jazz_guitarist).png,Q29,Q32,
Eddie Harris,Eddie_Harris,http://dbpedia.org/resource/Eddie_Harris,,Q29,Q32,
Truck Parham,Truck_Parham,http://dbpedia.org/resource/Truck_Parham,,Q29,Q32,
Ernie Andrews,Ernie_Andrews,http://dbpedia.org/resource/Ernie_Andrews,,Q29,Q32,
Brook Benton,Brook_Benton,http://dbpedia.org/resource/Brook_Benton,,Q29,Q32,
Ahmet Ertegun,Ahmet_Ertegun,http://dbpedia.org/resource/Ahmet_Ertegun,https://linkedjazz.org/image/square/Ahmet_Ertegun.png,Q29,Q32,
Remo Palmier,Remo_Palmier,http://dbpedia.org/resource/Remo_Palmier,,Q29,Q32,
Sparky Tavares,Sparky_Tavares,,,Q29,Q32,managed Nat King Cole and Nancy Wilson
Shirley Scott,Shirley_Scott,http://dbpedia.org/resource/Shirley_Scott,https://linkedjazz.org/image/square/Shirley_Scott.png,Q29,Q32,
Sidney Miller,Sidney_Miller,,,Q29,Q32,
Boyd Atkins,Boyd_Atkins,http://dbpedia.org/resource/Boyd_Atkins,,Q29,Q32,
Al McKibbon,Al_McKibbon,http://dbpedia.org/resource/Al_McKibbon,https://linkedjazz.org/image/square/Al_McKibbon.png,Q29,Q32,
Denzil Best,Denzil_Best,http://dbpedia.org/resource/Denzil_Best,,Q29,Q32,
Orrin Keepnews,Orrin_Keepnews,http://dbpedia.org/resource/Orrin_Keepnews,,Q29,Q32,
Ramsey Lewis,Ramsey_Lewis,http://dbpedia.org/resource/Ramsey_Lewis,,Q29,Q32,
Harry Fox,Harry_Fox,http://dbpedia.org/resource/Harry_Fox,,Q29,Q32,
Lou Donaldson,Lou_Donaldson,http://dbpedia.org/resource/Lou_Donaldson,,Q29,Q32,
Donny Hathaway,Donny_Hathaway,http://dbpedia.org/resource/Donny_Hathaway,,Q29,Q32,
Buddy Montgomery,Buddy_Montgomery,http://dbpedia.org/resource/Buddy_Montgomery,https://linkedjazz.org/image/square/Buddy_Montgomery.png,Q29,Q32,
Ed Fuerst,Ed_Fuerst,,,Q29,Q32,Producer/engineer/jazz enthusiast
Clyde Hart,Clyde_Hart,,,Q29,Q32,
John Collins,John_Collins,http://dbpedia.org/resource/John_Collins_(jazz_guitarist),,Q29,Q32,
Celine Dion,Celine_Dion,http://dbpedia.org/resource/Celine_Dion,https://linkedjazz.org/image/square/Celine_Dion.png,Q29,Q32,
Pete Brown,Pete_Brown,http://dbpedia.org/resource/Pete_Brown_(jazz_musician),https://linkedjazz.org/image/square/Pete_Brown_(jazz_musician).png,Q29,Q32,
George DeHart,George_DeHart,,,Q29,Q32,
Chuck Wayne,Chuck_Wayne,http://dbpedia.org/resource/Chuck_Wayne,https://linkedjazz.org/image/square/Chuck_Wayne.png,Q29,Q32,
Dave Cavanaugh,Dave_Cavanaugh,http://dbpedia.org/resource/Dave_Cavanaugh,,Q29,Q32,
Leslie Uggams,Leslie_Uggams,http://dbpedia.org/resource/Leslie_Uggams,https://linkedjazz.org/image/square/Leslie_Uggams.png,Q29,Q32,
Teddi King,Teddi_King,http://dbpedia.org/resource/Teddi_King,,Q29,Q32,
Barbra Streisands,Barbra_Streisands,,https://linkedjazz.org/image/square/Barbra_Streisands.png,Q29,Q32,
Al Wilde,Al_Wilde,,,Q29,Q32,managed Leslie Uggams and Billie Holiday
Red Foxx,Red_Foxx,http://dbpedia.org/resource/Red_Foxx,,Q29,Q32,
Billy Paul,Billy_Paul,http://dbpedia.org/resource/Billy_Paul,,Q29,Q32,
Roberta Flack,Roberta_Flack,http://dbpedia.org/resource/Roberta_Flack,https://linkedjazz.org/image/square/Roberta_Flack.png,Q29,Q32,
Noble Sissle,Noble_Sissle,http://dbpedia.org/resource/Noble_Sissle,https://linkedjazz.org/image/square/Noble_Sissle.png,Q29,Q32,
Dick Bock,Dick_Bock,,,Q29,Q32,
Talib Dawud,Talib_Dawud,,,Q29,Q32,
Bob Wyatt,Bob_Wyatt,,https://linkedjazz.org/image/square/Bob_Wyatt.png,Q29,Q32,
Harry Edison,Harry_Edison,http://dbpedia.org/resource/Harry_Edison,https://linkedjazz.org/image/square/Harry_Edison.png,Q29,Q32,
Sam Jones,Sam_Jones,http://dbpedia.org/resource/Sam_Jones_(musician),,Q29,Q32,
Harry Gray,Harry_Gray,,,Q29,Q32,influential musicians' labor union
Raymond Walters,Raymond_Walters,,,Q29,Q32,"mentioned in several interviews, associate of Stuff Smith"
Gail Fisher,Gail_Fisher,http://dbpedia.org/resource/Gail_Fisher,,Q29,Q32,
Ruby Dee,Ruby_Dee,http://dbpedia.org/resource/Ruby_Dee,,Q29,Q32,
Albert Mangelsdorff,Albert_Mangelsdorff,http://dbpedia.org/resource/Albert_Mangelsdorff,,Q29,Q32,
Joni Mitchell,Joni_Mitchell,http://dbpedia.org/resource/Joni_Mitchell,,Q29,Q32,
Jo Stafford,Jo_Stafford,http://dbpedia.org/resource/Jo_Stafford,https://linkedjazz.org/image/square/Jo_Stafford.png,Q29,Q32,
Russell Malone,Russell_Malone,http://dbpedia.org/resource/Russell_Malone,,Q29,Q32,
Dave Pierce,Dave_Pierce,http://dbpedia.org/resource/Dave_Pierce,,Q29,Q32,
Annie Ross,Annie_Ross,http://dbpedia.org/resource/Annie_Ross,https://linkedjazz.org/image/square/Annie_Ross.png,Q29,Q32,
Lotte Lenya,Lotte_Lenya,http://dbpedia.org/resource/Lotte_Lenya,,Q29,Q32,
Tony Richardson,Tony_Richardson,http://dbpedia.org/resource/Tony_Richardson,,Q29,Q32,
Jimmy Wormworth,Jimmy_Wormworth,http://dbpedia.org/resource/Jimmy_Wormworth,,Q29,Q32,
Django Reinhardt,Django_Reinhardt,http://dbpedia.org/resource/Django_Reinhardt,https://linkedjazz.org/image/square/Django_Reinhardt.png,Q29,Q32,
Claude Debussy,Claude_Debussy,http://dbpedia.org/resource/Claude_Debussy,,Q29,Q32,
Niels-Henning Orsted Pedersen,Niels-Henning_Orsted_Pedersen,http://dbpedia.org/resource/Niels-Henning_%C3%98rsted_Pedersen,https://linkedjazz.org/image/square/Niels-Henning_Ã˜rsted_Pedersen.png,Q29,Q32,
Eddie Jefferson,Eddie_Jefferson,http://dbpedia.org/resource/Eddie_Jefferson,,Q29,Q32,
Sean Lynch,Sean_Lynch,,,Q29,Q32,
Tony Jefferson,Tony_Jefferson,,,Q29,Q32,jazz drummer
Frank Norman,Frank_Norman,,,Q29,Q32,
Marjorie Reynolds,Marjorie_Reynolds,http://dbpedia.org/resource/Marjorie_Reynolds,,Q29,Q32,
Lon Satton,Lon_Satton,http://dbpedia.org/resource/Lon_Satton,,Q29,Q32,
Dudley Moore,Dudley_Moore,http://dbpedia.org/resource/Dudley_Moore,,Q29,Q32,
William Randolph Hearst,William_Randolph_Hearst,http://dbpedia.org/resource/William_Randolph_Hearst,https://linkedjazz.org/image/square/William_Randolph_Hearst.png,Q29,Q32,
Redd Foxx,Redd_Foxx,http://dbpedia.org/resource/Redd_Fox,,Q29,Q32,
King Pleasure,King_Pleasure,http://dbpedia.org/resource/King_Pleasure,,Q29,Q32,
Bull Moose Jackson,Bull_Moose_Jackson,http://dbpedia.org/resource/Bull_Moose_Jackson,,Q29,Q32,
Lenny Bruce,Lenny_Bruce,http://dbpedia.org/resource/Lenny_Bruce,,Q29,Q32,
Hoagy Carmichael,Hoagy_Carmichael,http://dbpedia.org/resource/Hoagy_Carmichael,,Q29,Q32,
Larry Adler,Larry_Adler,http://dbpedia.org/resource/Larry_Adler,https://linkedjazz.org/image/square/Larry_Adler.png,Q29,Q32,
Hal Willner,Hal_Willner,http://dbpedia.org/resource/Hal_Willner,,Q29,Q32,
Elton John,Elton_John,http://dbpedia.org/resource/Elton_john,https://linkedjazz.org/image/square/Elton_john.png,Q29,Q32,
Neal Miner,Neal_Miner,,,Q29,Q32,jazz bass player
Leo Watson,Leo_Watson,http://dbpedia.org/resource/Leo_Watson,,Q29,Q32,
Eddie Jones,Eddie_Jones,http://dbpedia.org/resource/Eddie_Jones_(jazz_musician),,Q29,Q32,
Blossom Dearie,Blossom_Dearie,http://dbpedia.org/resource/Blossom_Dearie,https://linkedjazz.org/image/square/Blossom_Dearie.png,Q29,Q32,
Johnny Mercer,Johnny_Mercer,http://dbpedia.org/resource/Johnny_Mercer,https://linkedjazz.org/image/square/Johnny_Mercer.png,Q29,Q32,
John Cranko,John_Cranko,http://dbpedia.org/resource/John_Cranko,,Q29,Q32,
Fatha Hines,Fatha_Hines,,,Q29,Q32,
Kurt Weill,Kurt_Weill,http://dbpedia.org/resource/Kurt_Weill,,Q29,Q32,
Little Benny Harris,Little_Benny_Harris,,,Q29,Q32,
Virginia Wicks,Virginia_Wicks,,,Q29,Q32,
Richard Pryor,Richard_Pryor,http://dbpedia.org/resource/Richard_Pryor,,Q29,Q32,
Michael Caine,Michael_Caine,http://dbpedia.org/resource/Michael_caine,,Q29,Q32,
August Wilson,August_Wilson,http://dbpedia.org/resource/August_Wilson,,Q29,Q32,
Charles Delaunay,Charles_Delaunay,http://dbpedia.org/resource/Charles_Delaunay,https://linkedjazz.org/image/square/Charles_Delaunay.png,Q29,Q32,
Ella Logan,Ella_Logan,http://dbpedia.org/resource/Ella_Logan,https://linkedjazz.org/image/square/Ella_Logan.png,Q29,Q32,
Hermione Baddeley,Hermione_Baddeley,http://dbpedia.org/resource/Hermione_Baddeley,,Q29,Q32,
Gildo Mahones,Gildo_Mahones,http://dbpedia.org/resource/Gildo_Mahones,,Q29,Q32,
Margaret Whiting,Margaret_Whiting,http://dbpedia.org/resource/Margaret_Whiting,https://linkedjazz.org/image/square/Margaret_Whiting.png,Q29,Q32,
Julia Child,Julia_Child,http://dbpedia.org/resource/Julia_Child,,Q29,Q32,
Georgie Fame,Georgie_Fame,http://dbpedia.org/resource/Georgie_Fame,,Q29,Q32,
Dave Lambert,Dave_Lambert,http://dbpedia.org/resource/Dave_Lambert_(American_jazz_vocalist),https://linkedjazz.org/image/square/Dave_Lambert_(American_jazz_vocalist).png,Q29,Q32,
Tardo Hammer,Tardo_Hammer,,,Q29,Q32,
Peter Cook,Peter_Cook,http://dbpedia.org/resource/Peter_Cook,,Q29,Q32,
Julia Roberts,Julia_Roberts,http://dbpedia.org/resource/Julia_roberts,,Q29,Q32,
Vanessa Redgrave,Vanessa_Redgrave,http://dbpedia.org/resource/Vanessa_Redgrave,https://linkedjazz.org/image/square/Vanessa_Redgrave.png,Q29,Q32,
Louis B. Mayer,Louis_B._Mayer,http://dbpedia.org/resource/Louis_B._Mayer,,Q29,Q32,
Harold Lloyd,Harold_Lloyd,http://dbpedia.org/resource/Harold_Lloyd,,Q29,Q32,
Hugh Martin,Hugh_Martin,http://dbpedia.org/resource/Hugh_Martin,,Q29,Q32,
Anthony Newly,Anthony_Newly,http://dbpedia.org/resource/Anthony_Newly,,Q29,Q32,
Marty Feldman,Marty_Feldman,http://dbpedia.org/resource/Marty_feldman,,Q29,Q32,
Vidal Sassoon,Vidal_Sassoon,http://dbpedia.org/resource/Vidal_Sassoon,,Q29,Q32,
Georgia Brown,Georgia_Brown,http://dbpedia.org/resource/Georgia_Brown_(English_singer),,Q29,Q32,
Tim Robbins,Tim_Robbins,http://dbpedia.org/resource/Tim_Robbins,,Q29,Q32,
Paul Weston,Paul_Weston,http://dbpedia.org/resource/Paul_Weston,,Q29,Q32,
Lorenz Hart,Lorenz_Hart,http://dbpedia.org/resource/Lorenz_Hart,,Q29,Q32,
Pony Poindexter,Pony_Poindexter,http://dbpedia.org/resource/Pony_Poindexter,,Q29,Q32,
Robert Altman,Robert_Altman,http://dbpedia.org/resource/Robert_Altman,,Q29,Q32,
Damon Runyon,Damon_Runyon,http://dbpedia.org/resource/Damon_Runyon,,Q29,Q32,
Herman Leonard,Herman_Leonard,http://dbpedia.org/resource/Herman_Leonard,,Q29,Q32,
Esperanza Spalding,Esperanza_Spalding,http://dbpedia.org/resource/Esperanza_Spalding,https://linkedjazz.org/image/square/Esperanza_Spalding.png,Q29,Q32,
Beryl Booker,Beryl_Booker,http://dbpedia.org/resource/Beryl_Booker,https://linkedjazz.org/image/square/Beryl_Booker.png,Q29,Q32,
Marion Davies,Marion_Davies,http://dbpedia.org/resource/Marion_Davies,,Q29,Q32,
Mary Quant,Mary_Quant,http://dbpedia.org/resource/Mary_Quant,,Q29,Q32,
James Baldwin,James_Baldwin,http://dbpedia.org/resource/James_Baldwin,https://linkedjazz.org/image/square/James_Baldwin.png,Q29,Q32,
John Schlesinger,John_Schlesinger,http://dbpedia.org/resource/John_Schlesinger,,Q29,Q32,
Ernestine Anderson,Ernestine_Anderson,http://dbpedia.org/resource/Ernestine_Anderson,,Q29,Q32,
Kenneth Tynan,Kenneth_Tynan,http://dbpedia.org/resource/Kenneth_Tynan,,Q29,Q32,
Billy Crystal,Billy_Crystal,http://dbpedia.org/resource/Billy_Crystal,https://linkedjazz.org/image/square/Billy_Crystal.png,Q29,Q32,
Ike Isaacs,Ike_Isaacs,http://dbpedia.org/resource/Ike_Isaacs_(bassist),,Q29,Q32,
George Wallington,George_Wallington,http://dbpedia.org/resource/George_Wallington,,Q29,Q32,
Marian Wright Edelman,Marian_Wright_Edelman,http://dbpedia.org/resource/Marian_Wright_Edelman,,Q29,Q32,
Michael Wolff,Michael_Wolff,http://dbpedia.org/resource/Michael_Wolff,,Q29,Q32,
Gerald Albright,Gerald_Albright,http://dbpedia.org/resource/Gerald_Albright,,Q29,Q32,
Richard Roundtree,Richard_Roundtree,http://dbpedia.org/resource/Richard_Roundtree,,Q29,Q32,
Kenny Dennis,Kenny_Dennis,http://dbpedia.org/resource/Kenny_Dennis,,Q29,Q32,
Flip Wilson,Flip_Wilson,http://dbpedia.org/resource/Flip_Wilson,,Q29,Q32,
Kiyoshi Itoh,Kiyoshi_Itoh,,,Q29,Q32,
Danny Arnold,Danny_Arnold,http://dbpedia.org/resource/Danny_Arnold,,Q29,Q32,
Johnny Hammond Smith,Johnny_Hammond_Smith,http://dbpedia.org/resource/Johnny_%22Hammond%22_Smith,,Q29,Q32,
Daryl Coley,Daryl_Coley,http://dbpedia.org/resource/Daryl_Coley,,Q29,Q32,
Agatha Christie,Agatha_Christie,http://dbpedia.org/resource/Agatha_christie,,Q29,Q32,
Gordon Parks,Gordon_Parks,http://dbpedia.org/resource/Gordon_Parks,,Q29,Q32,
Cathy Hughes,Cathy_Hughes,http://dbpedia.org/resource/Cathy_Hughes,,Q29,Q32,
Oprah Winfrey,Oprah_Winfrey,http://dbpedia.org/resource/Oprah_Winfrey,https://linkedjazz.org/image/square/Oprah_Winfrey.png,Q29,Q32,
Ludacris,Ludacris,http://dbpedia.org/resource/Ludacris,https://linkedjazz.org/image/square/Ludacris.png,Q29,Q32,
Joey Bishop,Joey_Bishop,http://dbpedia.org/resource/Joey_Bishop,,Q29,Q32,
Arsenio Hall,Arsenio_Hall,http://dbpedia.org/resource/Arsenio_Hall,https://linkedjazz.org/image/square/Arsenio_Hall.png,Q29,Q32,
Danny Kaye,Danny_Kaye,http://dbpedia.org/resource/Danny_Kaye,,Q29,Q32,
Peabo Bryson,Peabo_Bryson,http://dbpedia.org/resource/Peabo_Bryson,,Q29,Q32,
Dionne Warwick,Dionne_Warwick,http://dbpedia.org/resource/Dionne_Warwick,,Q29,Q32,
Robin Cook,Robin_Cook,http://dbpedia.org/resource/Robin_Cook_(American_novelist),,Q29,Q32,
Jimmy Bond,Jimmy_Bond,,,Q29,Q32,
Eydie Gorme,Eydie_Gorme,http://dbpedia.org/resource/Eydie_Gorm%C3%A9,https://linkedjazz.org/image/square/Eydie_GormÃ©.png,Q29,Q32,
Gene Harris,Gene_Harris,http://dbpedia.org/resource/Gene_Harris,,Q29,Q32,
Llew Mathews,Llew_Mathews,,,Q29,Q32,
Red Skelton,Red_Skelton,http://dbpedia.org/resource/Red_Skelton,,Q29,Q32,
James Ingram,James_Ingram,http://dbpedia.org/resource/James_Ingram,,Q29,Q32,
Dorothy Height,Dorothy_Height,http://dbpedia.org/resource/Dorothy_Height,,Q29,Q32,
Diane Louie,Diane_Louie,,,Q29,Q32,
Charlie Rangel,Charlie_Rangel,http://dbpedia.org/resource/Charlie_rangel,,Q29,Q32,
Polly Draper,Polly_Draper,http://dbpedia.org/resource/Polly_Draper,,Q29,Q32,
Christina Aguilera,Christina_Aguilera,http://dbpedia.org/resource/Christina_Aguilera,https://linkedjazz.org/image/square/Christina_Aguilera.png,Q29,Q32,
Darlene Chan,Darlene_Chan,,,Q29,Q32,
Fred Williamson,Fred_Williamson,http://dbpedia.org/resource/Fred_Williamson,,Q29,Q32,
Larkin Arnold,Larkin_Arnold,,,Q29,Q32,
Barry Manilow,Barry_Manilow,http://dbpedia.org/resource/Barry_Manilow,https://linkedjazz.org/image/square/Barry_Manilow.png,Q29,Q32,
Merri Dee,Merri_Dee,http://dbpedia.org/resource/Merri_Dee,,Q29,Q32,
Robert Townsend,Robert_Townsend,http://dbpedia.org/resource/Robert_Townsend_(actor),,Q29,Q32,
Laverne Baker,Laverne_Baker,http://dbpedia.org/resource/Laverne_Baker,,Q29,Q32,
Ed Sullivan,Ed_Sullivan,http://dbpedia.org/resource/Ed_Sullivan,https://linkedjazz.org/image/square/Ed_Sullivan.png,Q29,Q32,
Army Archerd,Army_Archerd,http://dbpedia.org/resource/Army_Archerd,,Q29,Q32,
Carl Anderson,Carl_Anderson,http://dbpedia.org/resource/Carl_Anderson_(singer),,Q29,Q32,
Roy McCurdy,Roy_McCurdy,http://dbpedia.org/resource/Roy_McCurdy,,Q29,Q32,
Danny Bakewell,Danny_Bakewell,http://dbpedia.org/resource/Danny_Bakewell,,Q29,Q32,
Freddy Martin,Freddy_Martin,http://dbpedia.org/resource/Freddy_Martin,,Q29,Q32,
Octavia Butler,Octavia_Butler,http://dbpedia.org/resource/Octavia_Butler,,Q29,Q32,
Martin Charnin,Martin_Charnin,http://dbpedia.org/resource/Martin_Charnin,,Q29,Q32,
Martin Luther King,Martin_Luther_King,http://dbpedia.org/resource/Martin_Luther_King_Jr.,,Q29,Q32,
Sid Feller,Sid_Feller,http://dbpedia.org/resource/Sid_Feller,,Q29,Q32,
Ivan Lins,Ivan_Lins,http://dbpedia.org/resource/Ivan_Lins,,Q29,Q32,
Robert Culp,Robert_Culp,http://dbpedia.org/resource/Robert_Culp,,Q29,Q32,
Stephen Sondheim,Stephen_Sondheim,http://dbpedia.org/resource/Stephen_Sondheim,,Q29,Q32,
John B. Williams,John_B._Williams,,,Q29,Q32,
Irene Reid,Irene_Reid,http://dbpedia.org/resource/Irene_Reid,https://linkedjazz.org/image/square/Irene_Reid.png,Q29,Q32,
Masahiko Satoh,Masahiko_Satoh,,,Q29,Q32,
Arthur Jenkins,Arthur_Jenkins,http://dbpedia.org/resource/Arthur_Jenkins_(percussionist),,Q29,Q32,
Bobby Shaw,Bobby_Shaw,,,Q29,Q32,
Clifton Davis,Clifton_Davis,http://dbpedia.org/resource/Clifton_Davis,,Q29,Q32,
Lizz Wright,Lizz_Wright,http://dbpedia.org/resource/Lizz_Wright,,Q29,Q32,
Ray J,Ray_J,http://dbpedia.org/resource/Ray_J,https://linkedjazz.org/image/square/Ray_J.png,Q29,Q32,
Lyndon Johnson,Lyndon_Johnson,http://dbpedia.org/resource/Lyndon_Johnson,,Q29,Q32,
Lady Gaga,Lady_Gaga,http://dbpedia.org/resource/Lady_Gaga,https://linkedjazz.org/image/square/Lady_Gaga.png,Q29,Q32,
Carmen Bradford,Carmen_Bradford,,https://linkedjazz.org/image/square/Carmen_Bradford.png,Q29,Q32,
Paul Howard,Paul_Howard,http://dbpedia.org/resource/Paul_Howard_(musician),,Q29,Q32,
Alton Redd,Alton_Redd,,,Q29,Q32,
Geri Allen,Geri_Allen,http://dbpedia.org/resource/Geri_Allen,https://linkedjazz.org/image/square/Geri_Allen.png,Q29,Q32,
Russ Freeman,Russ_Freeman,http://dbpedia.org/resource/Russ_Freeman_(guitarist),https://linkedjazz.org/image/square/Russ_Freeman_(guitarist).png,Q29,Q32,
Buddy Collette,Buddy_Collette,http://dbpedia.org/resource/Buddy_Collette,,Q29,Q32,
Charles Meeks,Charles_Meeks,,,Q29,Q32,
Lloyd Reese,Lloyd_Reese,,,Q29,Q32,trumpet player
Walter Benton,Walter_Benton,http://dbpedia.org/resource/Walter_Benton,,Q29,Q32,
Lalo Schifrin,Lalo_Schifrin,http://dbpedia.org/resource/Lalo_Schifrin,,Q29,Q32,
Leroy Vinnegar,Leroy_Vinnegar,http://dbpedia.org/resource/Leroy_Vinnegar,,Q29,Q32,
Nedra Wheeler,Nedra_Wheeler,,https://linkedjazz.org/image/square/Nedra_Wheeler.png,Q29,Q32,
Bobby Whitlock,Bobby_Whitlock,http://dbpedia.org/resource/Bobby_Whitlock,,Q29,Q32,
Dick Hart,Dick_Hart,,,Q29,Q32,Vi toured with him
Hattie McDaniel,Hattie_McDaniel,http://dbpedia.org/resource/Hattie_McDaniel,,Q29,Q32,
Roland Kirk,Roland_Kirk,,,Q29,Q32,
Jesse Belvin,Jesse_Belvin,http://dbpedia.org/resource/Jesse_Belvin,,Q29,Q32,
Richie Goldberg,Richie_Goldberg,,,Q29,Q32,
Roy Milton,Roy_Milton,http://dbpedia.org/resource/Roy_Milton,,Q29,Q32,
Hampton Hawes,Hampton_Hawes,http://dbpedia.org/resource/Hampton_Hawes,,Q29,Q32,
Vi Redd,Vi_Redd,http://dbpedia.org/resource/Vi_Redd,https://linkedjazz.org/image/square/Vi_Redd.png,Q29,Q32,
Morris Edwards,Morris_Edwards,,,Q29,Q32,bass player
Teddy Edwards,Teddy_Edwards,http://dbpedia.org/resource/Teddy_Edwards,https://linkedjazz.org/image/square/Teddy_Edwards.png,Q29,Q32,
Alan Douglas,Alan_Douglas,http://dbpedia.org/resource/Alan_Douglas_(record_producer),,Q29,Q32,
Burt Bacharach,Burt_Bacharach,http://dbpedia.org/resource/Burt_Bacharach,https://linkedjazz.org/image/square/Burt_Bacharach.png,Q29,Q32,
Alma Hightower,Alma_Hightower,http://dbpedia.org/resource/Alma_Hightower,,Q29,Q32,
Sam McDaniel,Sam_McDaniel,http://dbpedia.org/resource/Sam_McDaniel,,Q29,Q32,
Hachiro Matsui,Hachiro_Matsui,,,Q29,Q32,
Skeeter Best,Skeeter_Best,http://dbpedia.org/resource/Skeeter_Best,,Q29,Q32,
Ludwig van Beethoven,Ludwig_van_Beethoven,http://dbpedia.org/resource/Ludwig_van_Beethoven,https://linkedjazz.org/image/square/Ludwig_van_Beethoven.png,Q29,Q32,
Frankie Sakai,Frankie_Sakai,http://dbpedia.org/resource/Frankie_Sakai,,Q29,Q32,
Eddie Marshall,Eddie_Marshall,http://dbpedia.org/resource/Eddie_Marshall,,Q29,Q32,
Hale Smith,Hale_Smith,http://dbpedia.org/resource/Hale_Smith,,Q29,Q32,
Rudy Williams,Rudy_Williams,http://dbpedia.org/resource/Rudy_Williams,,Q29,Q32,
Akira Miyazawa,Akira_Miyazawa,,,Q29,Q32,
Hal Stein,Hal_Stein,http://dbpedia.org/resource/Hal_Stein,,Q29,Q32,
Mirjana Lewis,Mirjana_Lewis,,,Q29,Q32,
Vincent Lopez,Vincent_Lopez,http://dbpedia.org/resource/Vincent_Lopez,https://linkedjazz.org/image/square/Vincent_Lopez.png,Q29,Q32,
George Kawaguchi,George_Kawaguchi,,,Q29,Q32,
Iggy Termini,Iggy_Termini,,,Q29,Q32,
Gene Roland,Gene_Roland,http://dbpedia.org/resource/Gene_Roland,,Q29,Q32,
Booker Ervin,Booker_Ervin,http://dbpedia.org/resource/Booker_Ervin,https://linkedjazz.org/image/square/Booker_Ervin.png,Q29,Q32,
Akimitsu Yoshitaka,Akimitsu_Yoshitaka,,,Q29,Q32,
Jeff Clarkson,Jeff_Clarkson,,,Q29,Q32,
Red Callender,Red_Callender,http://dbpedia.org/resource/Red_Callender,https://linkedjazz.org/image/square/Red_Callender.png,Q29,Q32,
Boots Mussulli,Boots_Mussulli,http://dbpedia.org/resource/Boots_Mussulli,,Q29,Q32,
Teddy Charles,Teddy_Charles,http://dbpedia.org/resource/Teddy_Charles,https://linkedjazz.org/image/square/Teddy_Charles.png,Q29,Q32,
Madame Margaret Chaloff,Madame_Margaret_Chaloff,,,Q29,Q32,
Fujiwara Yoshie,Fujiwara_Yoshie,http://dbpedia.org/resource/Fujiwara_Yoshie,https://linkedjazz.org/image/square/Fujiwara_Yoshie.png,Q29,Q32,
